=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2020-11-12_8-36-38
====================================================================================
8:36:38 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
8:36:38 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
8:36:38 | Building Sets Loaded: 3
8:37:55 | Player "NeoHoffmann" (steamId=76561198056373092) connected to server!
8:38:26 | Player "NeoHoffmann" (steamId=76561198056373092) connected to server!
8:39:28 | [WeatherManager] Send Data Count is 0
8:39:43 | [Time Manager] Setting Date to 2020/9/20 10:10
8:40:37 | "NeoHoffmann" (steamid=76561198056373092) /kill used on: "NeoHoffmann" (steamid=76561198056373092)
8:40:45 | Player "NeoHoffmann" (steamId=76561198056373092) connected to server!
8:41:2 | Player "NeoHoffmann" (steamId=76561198056373092) connected to server!
8:41:42 | "NeoHoffmann": (steamid=76561198056373092) teleported to (pos=12259.9,0,14221.3)
8:45:13 | "NeoHoffmann" (steamid=76561198056373092) Spawned Item: (A2M40A3)
8:45:24 | "NeoHoffmann" (steamid=76561198056373092) Spawned Item: (A2M40A3_Magazine)
8:47:8 | "NeoHoffmann" (steamid=76561198056373092) gave godmode to (steamid=76561198056373092)
8:47:21 | "NeoHoffmann" (steamid=76561198056373092) /ammo used on self.
8:48:20 | Player "NeoHoffmann" (steamId=76561198056373092) disconnected from server.
8:48:22 | Player "NeoHoffmann" (steamId=76561198056373092) disconnected from server.
8:53:17 | Player "NeoHoffmann" (steamId=76561198056373092) connected to server!
8:54:6 | Player "NeoHoffmann" (steamId=76561198056373092) connected to server!
8:55:43 | Player "NeoHoffmann" (steamId=76561198056373092) disconnected from server.
8:55:44 | Player "NeoHoffmann" (steamId=76561198056373092) disconnected from server.
9:3:58 | Player "Zendat" (steamId=76561198016128834) connected to server!
9:4:36 | Player "Zendat" (steamId=76561198016128834) connected to server!
9:4:46 | "Zendat" (steamid=76561198016128834) gave godmode to (steamid=76561198016128834)
9:4:49 | "Zendat" (steamid=76561198016128834) gave unlimited ammo to (steamid=76561198016128834)
9:4:56 | "Zendat": (steamid=76561198016128834) teleported to (pos=12106.7,0,12593)
9:5:30 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:5:30 | "Zendat" (steamid=76561198016128834) created new building set (Krasnostav Airport)
9:6:39 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:6:39 | [BuildingSetManager] Saving & Reloading Building Set:Krasnostav Airport
9:6:39 | "Zendat" (steamid=76561198016128834) updated building set (Krasnostav Airport)
9:6:39 | [BuildingSetManager] Deleted file: Krasnostav Airport
9:6:39 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:8:9 | "Zendat" (steamid=76561198016128834) updated building set (Krasnostav Airport)
9:8:9 | [BuildingSetManager] Deleted file: Krasnostav Airport
9:8:9 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:8:18 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:8:18 | [BuildingSetManager] Saving & Reloading Building Set:Krasnostav Airport
9:8:18 | "Zendat" (steamid=76561198016128834) updated building set (Krasnostav Airport)
9:8:18 | [BuildingSetManager] Deleted file: Krasnostav Airport
9:8:18 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:8:28 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:8:28 | [BuildingSetManager] Saving & Reloading Building Set:Krasnostav Airport
9:8:28 | "Zendat" (steamid=76561198016128834) updated building set (Krasnostav Airport)
9:8:28 | [BuildingSetManager] Deleted file: Krasnostav Airport
9:8:28 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:8:52 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:8:52 | [BuildingSetManager] Saving & Reloading Building Set:Krasnostav Airport
9:8:52 | "Zendat" (steamid=76561198016128834) updated building set (Krasnostav Airport)
9:8:52 | [BuildingSetManager] Deleted file: Krasnostav Airport
9:8:52 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/Krasnostav Airport.vpp
9:9:7 | Player "Zendat" (steamId=76561198016128834) disconnected from server.
9:9:9 | Player "Zendat" (steamId=76561198016128834) disconnected from server.
