=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2020-11-5_5-47-36
====================================================================================
5:47:36 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
5:47:36 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
5:47:36 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
5:47:36 | [PermissionManager] Perm (MenuWebHooks) has been registered!
5:47:36 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
5:47:36 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
5:47:36 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
5:47:36 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
5:47:36 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
5:47:36 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
5:47:36 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
5:47:36 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
5:47:36 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
5:47:36 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
5:47:36 | [PermissionManager] Perm (EspToolsMenu) has been registered!
5:47:36 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
5:47:36 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
5:47:36 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
5:47:36 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
5:47:36 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
5:47:36 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
5:47:36 | [PermissionManager] Adding Super Admin (76561198056373092)
5:47:36 | [PermissionManager] Adding Super Admin (76561198016128834)
5:47:36 | [PermissionManager] Adding Super Admin (76561198119761432)
5:47:37 | [PermissionManager] Loaded UserGroups.vpp
5:47:37 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
5:47:37 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
5:47:37 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
5:47:37 | Building Sets Loaded: 0
5:48:34 | Player "Zendat" (steamId=76561198016128834) connected to server!
5:49:13 | Player "Zendat" (steamId=76561198016128834) connected to server!
5:49:22 | [WeatherManager] Send Data Count is 0
5:49:36 | [Time Manager] Setting Date to 2020/9/20 8:47
5:50:21 | "Zendat" (steamid=76561198016128834) gave unlimited ammo to (steamid=76561198016128834)
5:50:24 | "Zendat" (steamid=76561198016128834) gave godmode to (steamid=76561198016128834)
5:50:46 | "Zendat": (steamid=76561198016128834) teleported to (pos=3704.21,0,5982.6)
5:51:33 | Player "PACHECO" (steamId=76561198858102532) connected to server!
5:52:5 | Player "PACHECO" (steamId=76561198858102532) connected to server!
5:55:15 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/ATM K.vpp
5:55:15 | "Zendat" (steamid=76561198016128834) created new building set (ATM K)
5:56:43 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/ATM K.vpp
5:56:43 | [BuildingSetManager] Saving & Reloading Building Set:ATM K
5:56:43 | "Zendat" (steamid=76561198016128834) updated building set (ATM K)
5:56:43 | [BuildingSetManager] Deleted file: ATM K
5:56:43 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/ATM K.vpp
5:58:49 | "Zendat" (steamid=76561198016128834) Spawned Item: (A2AS50)
5:58:50 | "Zendat" (steamid=76561198016128834) Spawned Item: (A2AS50_Magazine)
5:58:51 | "Zendat" (steamid=76561198016128834) Spawned Item: (Ammo_50Cal)
6:0:6 | "Zendat": (steamid=76561198016128834) teleported to (pos=8139.79,0,9118.42)
6:0:9 | "Zendat": (steamid=76561198016128834) teleported to (pos=7948.76,0,9262.88)
6:0:11 | "Zendat": (steamid=76561198016128834) teleported to (pos=7727.8,0,9428.46)
6:0:31 | "Zendat": (steamid=76561198016128834) teleported to (pos=4036.27,0,6287.95)
6:0:43 | "Zendat": (steamid=76561198016128834) teleported to (pos=3701.73,0,5984.31)
6:1:34 | "Zendat" (steamid=76561198016128834) Spawned Item: (HuntingOptic)
6:1:55 | "Zendat": (steamid=76561198016128834) teleported to (pos=11430.6,0,11356)
6:1:55 | "Zendat": (steamid=76561198016128834) teleported to (pos=11430.6,0,11356)
6:2:49 | "Zendat": (steamid=76561198016128834) teleported to (pos=8396.71,0,5989.33)
6:2:59 | "Zendat" (steamid=76561198016128834) gave godmode to (steamid=76561198016128834)
6:3:1 | "Zendat" (steamid=76561198016128834) gave godmode to (steamid=76561198016128834)
6:3:1 | "Zendat" (steamid=76561198016128834) healed player (steamid=76561198016128834)
6:3:3 | "Zendat" (steamid=76561198016128834) gave unlimited ammo to (steamid=76561198016128834)
6:3:57 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/ATM Kum.vpp
6:3:57 | "Zendat" (steamid=76561198016128834) created new building set (ATM Kum)
6:4:27 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/ATM Kum.vpp
6:4:27 | [BuildingSetManager] Saving & Reloading Building Set:ATM Kum
6:4:27 | "Zendat" (steamid=76561198016128834) updated building set (ATM Kum)
6:4:27 | [BuildingSetManager] Deleted file: ATM Kum
6:4:27 | [BuildingSetManager] Saved: $profile:VPPAdminTools/ConfigurablePlugins/BuildingSetManager/ATM Kum.vpp
6:5:30 | "Zendat" (steamid=76561198016128834) healed player (steamid=76561198016128834)
6:8:24 | "Zendat" (steamid=76561198016128834) /heal used on: "Zendat" (steamid=76561198016128834)
6:8:34 | "Zendat" (steamid=76561198016128834) /heal used on: "PACHECO" (steamid=76561198858102532)
6:8:49 | "Zendat" (steamid=76561198016128834) Spawned Item: (Animal_SusScrofa)
6:8:50 | "Zendat" (steamid=76561198016128834) Spawned Item: (Animal_UrsusArctos)
6:8:59 | Player "Zendat" (steamId=76561198016128834) disconnected from server.
6:9:0 | Player "Zendat" (steamId=76561198016128834) disconnected from server.
6:9:25 | Player "PACHECO" (steamId=76561198858102532) disconnected from server.
6:9:27 | Player "PACHECO" (steamId=76561198858102532) disconnected from server.
